,id,name,kor_name,description,kor_description,citation_uri,positive_examples,child_ids,restrictions
523,/m/07qlf79,Spray,스프레이,The sound of a liquid being transferred in a scatter or jet of droplets.,액체가 산란하거나 물방울이 분출되는 소리.,http://wordnetweb.princeton.edu/perl/webwn?s=spray,"['youtu.be/YDbxVJEFyvI?start=14&end=24', 'youtu.be/wKByBE9Gy_8?start=500&end=510', 'youtu.be/yq6m58KXxcs?start=30&end=40', 'youtu.be/FYW1xkJBWBE?start=10&end=20', 'youtu.be/UTsDmkLU7Og?start=30&end=40', 'youtu.be/04EocSVWMoM?start=30&end=40', 'youtu.be/6sYf3-kmw0k?start=30&end=40']",[],[]
524,/m/07ptzwd,Pump (liquid),펌프(액체),The sound of a liquid being drawn or poured with a pump.,펌프로 액체를 끌어당기거나 붓는 소리.,http://wordnetweb.princeton.edu/perl/webwn?s=pump,"['youtu.be/7bhWazNlIAY?start=370&end=380', 'youtu.be/yQLgFJ3T51Q?start=180&end=190', 'youtu.be/8W7uDxY5nB4?start=30&end=40', 'youtu.be/k2CCMOJ2ubY?start=90&end=100', 'youtu.be/sfkMAdEyB4c?start=140&end=150', 'youtu.be/hZ9a8YVFOmo?start=30&end=40', 'youtu.be/5Fc4wjBLQeM?start=300&end=310', 'youtu.be/JGmCVlieEj0?start=10&end=20']",[],[]
525,/m/07ptfmf,Stir,휘젓기,The sound of moving an implement through a fluid substance.,유체 물질을 통해 도구를 이동하는 소리.,http://wordnetweb.princeton.edu/perl/webwn?s=stir,"['youtu.be/USAby5e7hwI?start=30&end=40', 'youtu.be/5hUK9ubSMZU?start=300&end=310', 'youtu.be/KHSsK-2wDIo?start=240&end=250', 'youtu.be/6DXtiywoWyQ?start=300&end=310', 'youtu.be/3AmLt4xnIg8?start=200&end=210', 'youtu.be/cNcj8z_wv7E?start=270&end=280']",[],[]
526,/m/0dv3j,Boiling,끓음,"The sound of a liquid that is reaching the temperature at which it transitions to a vapor, resulting in bubbles emerging at the surface.",액체가 수증기로 전환되는 온도에 도달하여 표면에 기포가 발생하는 소리.,http://en.wikipedia.org/wiki/Boiling,"['youtu.be/inTsmf3BslU?start=180&end=190', 'youtu.be/PPadmzjMODM?start=30&end=40', 'youtu.be/7asRT4sLUMw?start=30&end=40']",[],[]
527,/t/dd00089,Miscellaneous sources,기타 소스,Portmanteau class for sound categories that clearly suggest specific sources not covered in the other categories.,다른 범주에서 다루지 않은 특정 소스를 명확하게 제시하는 소리 범주용 포트만토 클래스.,,[],"['/m/0790c', '/m/04179zz', '/m/0dl83', '/t/dd00091']",['abstract']
528,/m/0790c,Sonar,소나(수중 음파 탐지),Sounds associated with underwater sensing via acoustic signals. A classic sonar sound involves reverberant reflections of an emitted tone pip.,음향 신호를 통한 수중 감지와 관련된 소리. 고전적인 소나 사운드는 방출된 톤 파이프의 반향 반사를 포함한다.,http://en.wikipedia.org/wiki/Sonar,['youtu.be/_l2qH62qG-Y?start=30&end=40'],[],[]
529,/m/04179zz,Duck call (hunting tool),덕콜(사냥도구),The sound of a tool which imitates the communication calls of waterfowl and is used primarily by hunters to lure prey.,"물새의 의사소통을 모방하는 도구의 소리이며, 사냥꾼들이 주로 먹이를 유인하기 위해 사용한다.",http://en.wikipedia.org/wiki/Duck_call,[],[],['blacklist']
530,/m/0dl83,Arrow,화살,Sounds of a shafted projectile that is shot with a bow.,활로 쏘는 축 모양의 발사체 소리.,http://en.wikipedia.org/wiki/Arrow,"['youtu.be/STeG7lU2seQ?start=70&end=80', 'youtu.be/uFROlibANvw?start=40&end=50', 'youtu.be/SgZSBDALO1k?start=210&end=220', 'youtu.be/sb4VwqX1Wss?start=130&end=140', 'youtu.be/lPbA3GnfWDQ?start=30&end=40', 'youtu.be/KP74BeNnPjU?start=60&end=70', 'youtu.be/FfMwEVBCmaQ?start=360&end=370']","['/m/07rqsjt', '/m/07qnq_y', '/m/07pk7mg']",[]
531,/m/07rqsjt,"Whoosh, swoosh, swish",쉭(공기),A sibilant sound caused by a rigid object sweeping through the air.,단단한 물체가 허공을 쓸어내리면서 발생하는 진동음.,http://wordnetweb.princeton.edu/perl/webwn?s=whoosh,"['youtu.be/jRocgDvVV6U?start=30&end=40', 'youtu.be/-xuq3kOwGGw?start=30&end=40', 'youtu.be/DdMAiFT2dIY?start=30&end=40', 'youtu.be/1SDz3QpoPRk?start=30&end=40']",[],[]
532,/m/07qnq_y,"Thump, thud",쿵(치는 소리),"A heavy dull sound, as made by impact of heavy objects with a relatively soft point of contact.",상대적으로 부드러운 접촉점을 가진 무거운 물체의 충격에 의해 만들어지는 무겁고 둔탁한 소리.,http://wordnetweb.princeton.edu/perl/webwn?s=thump,"['youtu.be/t6rniZNuoM4?start=60&end=70', 'youtu.be/t4Q8i_J-Fos?start=50&end=60', 'youtu.be/gNMsHIMAHXs?start=280&end=290', 'youtu.be/StjeR1EIv0A?start=410&end=420', 'youtu.be/b4a1SE8pJtw?start=150&end=160', 'youtu.be/NLilfM4RVOA?start=50&end=60', 'youtu.be/_FDKLplMbf4?start=320&end=330']","['/m/07rrh0c', '/t/dd00108']",[]
533,/m/07rrh0c,Thunk,탁,A partly dull hollow sound with a damped resonance.,부분적으로 둔탁한 중공 소리와 감쇠된 공명 소리.,http://wordnetweb.princeton.edu/perl/webwn?s=thunk,"['youtu.be/Ze1hkRWoz-M?start=110&end=120', 'youtu.be/e57je4YO9cM?start=230&end=240', 'youtu.be/DPI_-objvnY?start=110&end=120', 'youtu.be/Q4mvcscgRdA?start=30&end=40', 'youtu.be/qD9Uvxrq63U?start=100&end=110']",[],[]
534,/t/dd00108,Clunk,꽝,"A predominantly low-frequency impact noise that starts with a cleaner, high-frequency click, suggesting the contact of rigid surfaces (as of a car door closing).","보다 깨끗한 고주파 클릭으로 시작하는 저주파 충격 소음으로, 차량의 문이 닫히는 것 과 같이 단단한 표면의 접촉을 암시한다.",,"['youtu.be/fdD2UwvJdC4?start=20&end=30', 'youtu.be/p-nnE3kbpCQ?start=30&end=40', 'youtu.be/KULfVYWeYgw?start=30&end=40', 'youtu.be/d3-_V1rijLo?start=20&end=30', 'youtu.be/aQ7m0KUB0xY?start=30&end=40', 'youtu.be/HTQ7u3pcdYs?start=20&end=30']",[],[]
535,/m/07pk7mg,Wobble,뒤뚱,"The sound of a structure shaking unsteadily back and forth, as in response to an impact.",충격에 반응하여 구조물이 앞뒤로 불안정하게 흔들리는 소리.,http://wordnetweb.princeton.edu/perl/webwn?s=wobble,['youtu.be/AesYVC3ej1g?start=340&end=350'],[],[]
536,/t/dd00091,Sound equipment,음향 장비,Sounds that suggest the involvement of electronic audio processing equipment.,전자 오디오 처리 장비의 관련성을 시사하는 소리.,,"['youtu.be/wJsvxEHIUwc?start=280&end=290', 'youtu.be/UEDM20GlRlA?start=10&end=20', 'youtu.be/oEr9yy3dx-w?start=100&end=110']","['/m/0hg7b', '/m/0b_fwt', '/m/01vfsf', '/m/02rr_']",['abstract']
537,/m/0hg7b,Microphone,마이크로폰,"Sounds whose origin lie with the microphone used in the recording, rather than the external sound source that was intended to be recorded.",녹음하려고 했던 외부 음원이 아닌 녹음에 사용된 마이크를 사용하여 발생하는 소리.,http://en.wikipedia.org/wiki/Microphone,[],['/t/dd00092'],['blacklist']
538,/m/0b_fwt,Electronic tuner,전자 튜너,Sounds produced by an electronic device whose purpose is to aid in the tuning of musical instruments.,악기의 튜닝을 돕는 것을 목적으로 하는 전자 장치에 의해 생성되는 소리.,http://en.wikipedia.org/wiki/Electronic_tuner,[],[],['blacklist']
539,/m/01vfsf,Guitar amplifier,기타 앰프,"Sounds specifically associated with an audio amplifier intended for use with an electric guitar, such as overdrive distortion.",오버드라이브 왜곡과 같이 전기 기타와 함께 사용하기 위한 오디오 앰프와 관련된 소리.,http://en.wikipedia.org/wiki/Guitar_amplifier,[],[],['blacklist']
540,/m/02rr_,Effects unit,이펙터,"Sounds associated with an electronic device that alters how a musical instrument or other audio source sounds. Some effects subtly ""color"" a sound while others transform it dramatically.",악기 또는 기타 오디오 소스의 소리 방식을 변경하는 전자 장치와 관련된 소리. 어떤 효과들은 음색을 바꾸는 반면 다른 효과들은 그것을 극적으로 변형시킨다.,http://en.wikipedia.org/wiki/Effects_unit,"['youtu.be/aAmyLNfCbyo?start=580&end=590', 'youtu.be/7lTBoMcuy10?start=190&end=200', 'youtu.be/ND-Fs2VaFL0?start=30&end=40', 'youtu.be/8FiXfyDdaZo?start=160&end=170', 'youtu.be/thvxJisK52g?start=50&end=60', 'youtu.be/PFr8GwUVzfw?start=300&end=310', 'youtu.be/GsAUcq1V2HY?start=30&end=40', 'youtu.be/UMkFu4MsDjc?start=160&end=170']",['/m/07m2kt'],[]
541,/m/07m2kt,Chorus effect,코러스 효과,The ensemble sound produced by an electronic effects unit which outputs simultaneous versions of the input source with small variations in pitch and timbre.,피치와 음색에 작은 변화가 있는 입력 소스의 동시 버전을 출력하는 전자 효과 장치에 의해 생성된 앙상블 사운드.,http://en.wikipedia.org/wiki/Chorus_effect,"['youtu.be/QK200gvvi68?start=60&end=70', 'youtu.be/vKNGqQ3GRB8?start=90&end=100']",[],[]
542,/t/dd00133,Specific impact sounds,특정 충격 사운드,Transient contact sounds that are strongly suggestive of the particular objects involved in the collision.,특정 물체가 강하게 충돌하는 일시적인 접촉 소리.,,[],['/m/018w8'],['abstract']
543,/m/018w8,Basketball bounce,농구 바운스,"The sound of a basketball bouncing on a hard surface, such as a basketball court.",농구 코트와 같은 딱딱한 표면에서 농구공이 튕기는 소리.,http://en.wikipedia.org/wiki/Basketball,"['youtu.be/-64NRxM2YLg?start=60&end=70', 'youtu.be/2Tg8LHzMOgs?start=150&end=160', 'youtu.be/WXtRxqxRIHQ?start=50&end=60', 'youtu.be/zjxL61AXNTI?start=60&end=70', 'youtu.be/GUSqE3a1P3I?start=100&end=110']",[],[]
544,/t/dd00098,Source-ambiguous sounds,모호한 소리,"Portmanteau class for sounds that do not immediately suggest specific source objects, but which are more likely to be perceived and described according to their acoustic properties.",특정 소스 객체를 즉시 제안하지는 않지만 음향 특성에 따라 인지 및 설명될 가능성이 높은 사운드에 대한 포트만토 클래스.,,[],"['/t/dd00099', '/t/dd00109', '/t/dd00110', '/m/05n1m', '/m/028v0c', '/t/dd00122']",['abstract']
545,/t/dd00099,Generic impact sounds,일반적인 충격 소리,"Sounds of impacts or collisions preferentially described by their acoustic properties, rather than by immediately referring to their assumed source object(s).",가정된 음원 물체를 살펴보지 않아도 음향 특성에 따라 우선적으로 설명할 수 있는 충격 또는 충돌 소리.,,[],"['/m/07pws3f', '/m/07ryjzk', '/m/07rdhzs', '/m/07pjjrj', '/m/07pc8lb', '/m/07pqn27', '/m/07r4wb8', '/m/07qcpgn', '/m/07qnq_y', '/m/07rbp7_', '/m/07pyf11']",['abstract']
546,/m/07pws3f,Bang,탕,A brief and loud noise.,짧고 큰 소리.,http://wordnetweb.princeton.edu/perl/webwn?s=bang,"['youtu.be/0zsRRg6NZDQ?start=21&end=31', 'youtu.be/ayhkvgG1Cvw?start=210&end=220', 'youtu.be/rhG_ie69Nwc?start=300&end=310']",[],[]
547,/m/07ryjzk,"Slap, smack",철썩 침,"The sharp sound of a flat object striking another (e.g., an open hand hitting a face).",뺨을 때리는 소리와 같이 평평한 물체가 다른 물체를 치는 날카로운 소리.,http://wordnetweb.princeton.edu/perl/webwn?s=slap,"['youtu.be/-gfaj2Evqus?start=290&end=300', 'youtu.be/KDQV3eSkhZ4?start=70&end=80', 'youtu.be/toWBIJlu2NM?start=80&end=90', 'youtu.be/yjEZx7TvwcA?start=60&end=70', 'youtu.be/kasvqBhDBC0?start=240&end=250', 'youtu.be/ls_QsNFNDbg?start=10&end=20', 'youtu.be/v-Al9LqV9Mo?start=30&end=40']",[],[]
548,/m/07rdhzs,"Whack, thwack",후려침,"The sound of a partially rigid object forcefully striking another object, which may be preceded by the sound of the rapid, driven motion of one object (as of a baseball bat hitting a ball).","부분적으로 단단한 물체가 다른 물체에 강하게 부딪히는 소리이며, 이는 야구 방망이가 공을 치는 것처럼 한 물체의 빠른 움직임이 선행될 수 있다.",http://wordnetweb.princeton.edu/perl/webwn?s=whack,"['youtu.be/redtHVmxs7s?start=30&end=40', 'youtu.be/dVi2QoAYsAQ?start=180&end=190', 'youtu.be/aB5CD4u16gM?start=40&end=50', 'youtu.be/zruJV_pq4z0?start=270&end=280', 'youtu.be/e-lOchEQ1i0?start=20&end=30']",[],[]
549,/m/07pjjrj,"Smash, crash","스매시, 충돌",The sound of a rigid structure violently breaking into many pieces.,단단한 구조물이 여러 조각으로 격렬하게 부서지는 소리.,http://wordnetweb.princeton.edu/perl/webwn?s=smash,"['youtu.be/-3MV6T3u9Ig?start=30&end=40', 'youtu.be/-DTgp1cbyug?start=0&end=2', 'youtu.be/c0nVFint5bk?start=160&end=170', 'youtu.be/5lLMWk_-fQw?start=20&end=30']",[],[]
550,/m/07pc8lb,Breaking,파괴,The sound of a rigid object become separated into pieces or fragments.,단단한 물체의 소리가 조각조각으로 분리되는 소리.,http://wordnetweb.princeton.edu/perl/webwn?s=break,"['youtu.be/frZUEXzWE5Q?start=30&end=40', 'youtu.be/1SAdEjaSf3g?start=6&end=16', 'youtu.be/mKTTCj3WrLg?start=30&end=40', 'youtu.be/LF-070rGEbQ?start=230&end=240', 'youtu.be/FeaKHpQ4UhE?start=90&end=100', 'youtu.be/wyv4blKX3No?start=390&end=400']",[],[]
551,/m/07pqn27,Bouncing,튀어 오름,"The sound of an elastic, non-destructive collision in which one or both objects spring back. Depending on the situation, there may be multiple such collisions in a characteristic pattern, as of a ball bouncing.","한쪽 또는 양쪽 물체가 다시 튀어 오르는 탄력 있는 비파괴 충돌음. 상황에 따라, 이러한 충돌은 공을 튀기는 것과 같은 특징적인 패턴으로 여러 번 발생할 수 있다.",http://wordnetweb.princeton.edu/perl/webwn?s=bounce,"['youtu.be/Tk2v1UaTgmk?start=40&end=50', 'youtu.be/Od85JwO7ChQ?start=10&end=20', 'youtu.be/FSVfPifghQ4?start=50&end=60', 'youtu.be/00XaUxjGuX8?start=170&end=180', 'youtu.be/BKnuN5hoZnM?start=40&end=50', 'youtu.be/tHcW8l5ifLQ?start=10&end=20']",[],[]
552,/m/07rbp7_,Whip,채찍,"The sound of whipping, i.e., the greatly accelerated motion of the tip of a flexible structure, as the result of concentrated angular momentum.","채찍 소리, 즉 집중된 각운동량의 결과로서 유연한 구조의 끝부분이 크게 가속되는 움직임으로 인한 소리.",http://wordnetweb.princeton.edu/perl/webwn?s=whip,"['youtu.be/LhbzdtNRTKs?start=30&end=40', 'youtu.be/9qMbQFMHA5g?start=20&end=30']",[],[]
553,/m/07pyf11,Flap,플랩,"The noisy sound of a flexible surface, such as a flag, moving back-and-forth in the air and optionally coming into contact with an adjacent hard surface.",깃발과 같은 유연한 표면이 공중에서 앞뒤로 움직이며 선택적으로 인접한 단단한 표면과 접촉하는 시끄러운 소리.,http://wordnetweb.princeton.edu/perl/webwn?s=flap,"['youtu.be/-1MpcvB9PAI?start=30&end=40', 'youtu.be/M3301jxTkto?start=5&end=15', 'youtu.be/7dIIVzcYhD4?start=310&end=320']",[],[]
554,/t/dd00109,Surface contact,표면 접촉,Sounds produced by a more extended interaction between two objects or surfaces instead of a collision or bounce.,충돌이나 튕김 대신 두 물체나 표면 사이의 더 확장된 상호작용으로 인해 발생하는 소리.,,[],"['/m/07qb_dv', '/m/07qv4k0', '/m/07pdjhy', '/m/07s8j8t', '/m/07pt6mm']",['abstract']
555,/m/07qb_dv,Scratch,할큄,"The sound of a hard, sharp point of contact leaving a permanent groove in a hard surface.",딱딱하고 날카로운 접촉점이 딱딱한 표면에 영구적인 홈을 남기는 소리.,http://wordnetweb.princeton.edu/perl/webwn?s=scratch,"['youtu.be/tgHySwhil9s?start=50&end=60', 'youtu.be/Y9R0M2gQE04?start=30&end=40', 'youtu.be/yUEDrDKIYV0?start=450&end=460', 'youtu.be/7GapruwcCO0?start=300&end=310', 'youtu.be/NG_Pa0_Rc74?start=50&end=60']",[],[]
556,/m/07qv4k0,Scrape,긁기,The sound of a hard edge dragging across a surface.,단단한 모서리가 표면을 질질 끄는 소리.,http://wordnetweb.princeton.edu/perl/webwn?s=scrape,"['youtu.be/CDXoMKXrn58?start=30&end=40', 'youtu.be/SAVRtzEodx4?start=30&end=40']",[],[]
557,/m/07pdjhy,Rub,문지르기,The sound of two surfaces moving smoothly over each other with pressure but without excessive friction.,두 표면이 압력을 가하면서도 과도한 마찰 없이 서로 부드럽게 움직이는 소리.,http://wordnetweb.princeton.edu/perl/webwn?s=rub,"['youtu.be/LSEjPSU7wSA?start=210&end=220', 'youtu.be/fHmROtp_U00?start=410&end=420', 'youtu.be/MDPCZrtDl5c?start=450&end=460', 'youtu.be/cLuDhdm-1tc?start=20&end=30', 'youtu.be/H5nQnPCk0Uo?start=100&end=110']",[],[]
558,/m/07s8j8t,Roll,회전,The sound of an object moving by turning over or rotating.,뒤집거나 회전하여 물체가 움직이는 소리.,http://wordnetweb.princeton.edu/perl/webwn?s=roll,"['youtu.be/2TE4hAMo9EE?start=4&end=14', 'youtu.be/3250CBWhvWE?start=30&end=40', 'youtu.be/45fwQe0d62o?start=30&end=40', 'youtu.be/Fx0tr98DzN8?start=0&end=8', 'youtu.be/OoAtJAR6qto?start=0&end=5']",[],['blacklist']
559,/m/07pt6mm,Grind,갈기,"The sound of a substance being reduced to small pieces or particles by pounding or abrading, or the sound of two surfaces rubbing with high friction that suggests that one or both surfaces are being disintergrated.","두드리거나 연마하여 물질이 작은 조각이나 입자로 줄어드는 소리, 또는 한쪽 또는 양쪽 표면이 분해되고 있음을 암시하는 두 표면이 높은 마찰력으로 마찰하는 소리.",http://wordnetweb.princeton.edu/perl/webwn?s=grind,"['youtu.be/6jborgl8I1c?start=30&end=40', 'youtu.be/KcNqclVaRCg?start=30&end=40']",[],[]
560,/t/dd00110,Deformable shell,껍데기,"Sounds that are associated with shells, rigid sheets, or other predominantly two-dimensional surfaces.","셸, 강체 시트 또는 기타 주로 2차원 표면과 관련된 소리.",,[],"['/m/07plct2', '/t/dd00112', '/m/07qcx4z']",['abstract']
561,/m/07plct2,Crushing,으스러뜨리기,"The sound of a brittle, rigid structure breaking into small pieces or catastrophically deforming.",부서지기 쉽고 단단한 구조물이 잘게 부서지거나 재앙적으로 변형되는 소리.,http://wordnetweb.princeton.edu/perl/webwn?s=crush,"['youtu.be/-LRl10YdS-U?start=30&end=40', 'youtu.be/R9aRI18jBsg?start=40&end=50', 'youtu.be/0bbgeqkDm6U?start=30&end=40']",[],[]
562,/t/dd00112,"Crumpling, crinkling",구겨짐,"The sound of a rigid but flexible sheet, such as paper or aluminum, buckling into a smaller volume.",종이 또는 알루미늄과 같이 단단하지만 유연한 시트가 더 작은 부피로 좌굴되는 소리.,,"['youtu.be/R5Sa5FuBghs?start=80&end=90', 'youtu.be/A70nDKXBvd0?start=70&end=80', 'youtu.be/6oxdgmtwhPo?start=50&end=60', 'youtu.be/Oceb2JMUNWE?start=40&end=50', 'youtu.be/al801VjCvn0?start=150&end=160']",[],[]
563,/m/07qcx4z,Tearing,찢기,The sound of a flat or smooth surface separating abruptly.,평평하거나 매끄러운 표면이 갑자기 분리되는 소리.,http://wordnetweb.princeton.edu/perl/webwn?s=tear,"['youtu.be/OVt4xBfulms?start=40&end=50', 'youtu.be/oS8kziiAWTk?start=40&end=50', 'youtu.be/xgrsFb35uew?start=440&end=450', 'youtu.be/vwze3eMulhs?start=50&end=60']",[],[]
564,/m/05n1m,Onomatopoeia,의성어,"A class of sounds named to phonetically imitate, resemble, or suggest the sound it describes.",음성적으로 모방하거나 유사하거나 설명하는 소리를 제안하기 위해 명명된 소리의 클래스.,http://en.wikipedia.org/wiki/Onomatopoeia,[],"['/t/dd000138', '/m/07rjwbb', '/m/07qh7jl', '/m/07qn4z3', '/m/07rqsjt', '/m/07qwyj0', '/m/07s34ls', '/m/07qmpdm', '/m/07p9k1k', '/m/07qc9xj', '/m/07phhsh', '/m/07r_r9m', '/m/07qyrcz', '/m/07qfgpx', '/t/dd00118', '/m/07q34h3', '/m/07rcgpl', '/m/07qlwh6', '/m/07p78v5', '/t/dd00121', '/m/07pzfmf', '/m/07s12q4', '/m/07qs1cx', '/m/07pc8l3']",['abstract']
565,/t/dd000138,Brief tone,짧은 톤,Short-duration sounds composed of strong harmonics with a distinct pitch.,짧고 뚜렷한 피치를 가진 강한 고조파로 구성된 소리.,,[],"['/m/02fs_r', '/m/07qwdck', '/m/07phxs1', '/m/07rv4dm', '/m/07rpk1c', '/m/07pggtn', '/m/07pjwq1', '/m/07q6cd_', '/m/07s02z0', '/m/07q8k13']",['abstract']
